id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s,error
118,boe,"Anuncio de formalización de contratos de: Subdirección General de Gestión Económica. Objeto: Suministro de libros para las bibliotecas centrales del Ministerio de la Presidencia, Justicia y Relaciones con las Cortes y para la Biblioteca de la Secretaría de Estado de Comunicación . Expediente: 0MPR20240224.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro libros bibliotecas,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto indica explícitamente ""Anuncio de formalización de contratos"", lo que corresponde a la categoría CONT_FOR. El objeto del contrato es el ""Suministro de libros"", lo que claramente lo califica como tipo_suministros. La mención de subdirecciones y ministerios confirma que es un acto de contratación pública estatal bajo la LCSP, no una adjudicación de personal ni otra figura excluida.",55.38,
119,boca,"Dirección General de la Función Pública.- Resolución de 15 de marzo de 2025, por la que se acuerda la formalización de contrato de trabajo de personal laboral fijo con las personas aspirantes seleccionadas en las pruebas selectivas para el ingreso, por el sistema general de acceso libre, en la categoría profesional de Director/a de Residencia (Grupo I), en ejecución del Anexo II del Decreto 115/2022, de 20 de mayo, por el que se aprueba la Oferta Extraordinaria de Empleo Público para la estabilización del empleo temporal e indefinido no fijo de larga duración en el ámbito de la Administración General de la Comunidad Autónoma de Canarias, convocadas por Resolución de 21 de diciembre de 2022, se les adjudica puesto de trabajo y se les confiere plazo para la toma de posesión.",CONT_FOR,False,,,Formalizacion contrato de trabajo personal laboral fijo: RRHH,False,resolución,[],[],0.98,"La publicación se refiere a la ""formalización de contrato de trabajo de personal laboral fijo"" y ""adjudica puesto de trabajo"", lo que enmarca el acto dentro de Recursos Humanos (RRHH), excluyéndolo del ámbito LCSP según las reglas críticas. El fragmento clave es ""se acuerda la formalización de contrato de trabajo"".",54.473,
120,boe,Anuncio de formalización de contratos de: Dirección General de Carreteras. Objeto: 33-LE-4630; 54.450/24 Paso inferior del enlace de La Granja en la LE-20. Provincia de León. Expediente: B54242446300.,CONT_FOR,True,CONT_FOR,tipo_obras,Formalizacion obras paso inferior carretera,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.95,"El texto inicia con ""Anuncio de formalización de contratos"", lo que identifica la categoría CONT_FOR. El objeto es ""Paso inferior del enlace... en la LE-20"", que claramente describe una obra de construcción (infraestructura vial), asignando la subcategoría tipo_obras.",50.333,
121,boe,Anuncio de formalización de contratos de: Intendente de Ferrol. Objeto: Suministro de una ambulancia soporte vital avanzado (SVA) para el Parque de Automóviles núm. 2 de Ferrol. Expediente: 2024/AR42U/00003042E.,CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro ambulancia,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto es un ""Anuncio de formalización de contratos"" con objeto claro de ""Suministro de una ambulancia"", lo que corresponde a la categoría CONT_FOR y subcategoría tipo_suministros. La frase ""Anuncio de formalización de contratos"" dispara explícitamente la etiqueta CONT_FOR, y el objeto ""Suministro de una ambulancia"" indica tipo_suministros.",54.901,
122,boe,"Anuncio de formalización de contratos de: Parque Móvil del Estado. Objeto: Servicio para la realización de reconocimientos ginecológicos preventivos para el personal femenino del Parque Móvil del Estado, O.A. Expediente: 2024PR400097.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio reconocimientos medicos,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto dice explícitamente ""Anuncio de formalización de contratos"", lo que activa la etiqueta CONT_FOR. El objeto es un ""Servicio para la realización de reconocimientos ginecológicos preventivos"", por lo tanto, la subcategoría es tipo_servicios.",49.009,
123,boe,Anuncio de formalización de contratos de: Gerencia de Informática de la Seguridad Social. Objeto: Servicio de mantenimiento del equipamiento físico del sistema para la sala de control. Expediente: 2024/7021.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion mantenimiento equipamiento sala control,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica claramente ""Anuncio de formalización de contratos"", lo que corresponde a la categoría CONT_FOR. El objeto es un ""Servicio de mantenimiento del equipamiento físico"", por lo que se clasifica como tipo_servicios. No hay mención de concesión, por lo que no aplica CONT_CON.",50.217,
124,boe,Anuncio de formalización de contratos de: Presidencia de la Confederación Hidrográfica del Guadalquivir. Objeto: Contrato de servicios para limpieza en el edificio sede de la Confederación Hidrográfica del Guadalquivir sito en avenida de República Argentina nº 43 de Sevilla. Expediente: SE(SG)-7145.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion contrato servicios limpieza CHG,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"La descripción comienza con ""Anuncio de formalización de contratos"", lo que activa la etiqueta CONT_FOR. El objeto es un ""Contrato de servicios para limpieza"", lo cual indica claramente el tipo de prestación: tipo_servicios. No hay mención de concesión, por lo que no aplica CONT_CON.",50.12,
125,dogc,Anuncio sobre aprobación de la primera oferta de empleo público parcial del Consejo Comarcal de El Pla de l'Estany para el ejercicio 2025,NEGATIVO,False,,,Oferta de empleo publico: RRHH,False,anuncio,[],[],1.0,"El texto se refiere a ""aprobación de la primera oferta de empleo público parcial"", lo cual corresponde a un acto de recursos humanos (adjudicación de plazas/puestos), no a contratación pública de servicios, obras o suministros según LCSP.",43.993,
126,dogc,"Edicto relativo a las bases específicas y la convocatoria del proceso selectivo de dos plazas de cabo de la Guardia Urbana en el Ayuntamiento de Cornellà de Llobregat, por el sistema de concurso-oposición por promoción interna, y la creación de una bolsa para la cobertura de plazas vacantes por el procedimiento de tramitación de urgencia",NEGATIVO,False,,,Bases proceso selectivo Guardia Urbana: RRHH,False,edicto,[],[],1.0,"La publicación se refiere a la convocatoria de un ""proceso selectivo de dos plazas"" (cabo de la Guardia Urbana), lo que indica una adjudicación o proceso de personal (RRHH). Según las reglas, las adjudicaciones de plazas, puestos o destinos de personal no son actos de contratación pública LCSP y deben etiquetarse como is_relevant=False.",51.47,
127,dogc,"Resolución PRE/857/2025, de 9 de marzo, por la que se aprueba y se publica la lista provisional de personas aspirantes admitidas y excluidas del proceso selectivo de nuevo acceso, mediante el sistema selectivo de concurso oposición, de una plaza de la categoría profesional de A1 médico/a de medicina del trabajo, en régimen de personal laboral fijo, del Departamento de la Presidencia (convocatoria núm. PRE/L001/2025)",NEGATIVO,False,,,Lista admitidos proceso selectivo: RRHH,False,resolución,[],[],0.98,"El texto se refiere a una ""plaza de la categoría profesional de A1 médico/a"", lo cual indica una adjudicación de puesto personal, no un contrato. Según las reglas, estas publicaciones sobre plazas o puestos son is_relevant=False y por tanto NO tienen categorías ni subcategorías N2/N3.",50.798,
128,bon,Aprobación inicial del presupuesto de 2025,NEGATIVO,False,,,Presupuesto municipal,False,aprobación,[],[],0.98,"La descripción ""Aprobación inicial del presupuesto de 2025"" corresponde a un acto de ordenación financiera (aprobación presupuestaria), que no es una actuación de contratación pública (licitación, adjudicación, formalización, etc.) según el dominio LCSP. No hay indicios de contrato administrativo.",47.912,
129,boib,"Notificación de Resolución de concesión de prórroga a los beneficiarios de las ayudas, exp. 137 de fecha 08 de enero de 2025, al amparo de la Resolución del Presidente del Fondo de Garantía Agraria y Pesquera de las Islas Baleares (FOGAIBA), de 17 de diciembre de 2021 , por la que se convocan subvenciones para inversiones en las explotaciones agrarias, para el año 2021",NEGATIVO,False,,,Prorroga a beneficiarios de subvenciones: dominio B3,False,notificación,[],[],0.98,"La publicación es una notificación de ""concesión de prórroga a los beneficiarios de las ayudas"", y el texto menciona explícitamente la convocatoria de ""subvenciones para inversiones"". Según la descripción del dominio, las subvenciones caen fuera del ámbito de contratación pública (LCSP), por lo que is_relevant es False. Las categorías N2 están vacías porque el acto no es una licitación, formalización, adjudicación, encargo ni concesión dentro de la LCSP.",60.593,
130,boc,"Resolución por la que se hace pública la relación de aspirantes que han superado las pruebas selectivas para el acceso, mediante el procedimiento de concurso-oposición para la estabilización de empleo temporal, a la condición de personal estatutario fijo en la categoría de Técnico/a Superior Especialista de Laboratorio de Instituciones Sanitarias de la Comunidad Autónoma de Cantabria, convocada mediante la Orden SAN/80/2022, de 29 de diciembre, y plazas ofertadas.",NEGATIVO,False,,,Aspirantes pruebas selectivas: RRHH,False,resolución,[],[],0.98,"La publicación se refiere a la relación de aspirantes para el acceso a personal estatutario fijo (RRHH), no a una contratación pública según LCSP. El texto menciona ""plazas ofertadas"" y ""estabilización de empleo temporal"", lo que confirma que es un acto de recursos humanos, no de contratación de obras, servicios o suministros.",51.4,
131,boc,Aprobación inicial y exposición pública del presupuesto general de 2024.,NEGATIVO,False,,,Presupuesto general,False,aprobación,[],[],0.98,"La descripción menciona ""Aprobación inicial y exposición pública del presupuesto general"", que corresponde a un acto presupuestario, no a un acto de contratación pública (licitación, formalización, adjudicación, etc.). No hay indicios de licitación, concesión o encargo de gestión.",46.426,
132,docm,"Resolución de 24/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Albacete, por la que se emite el informe ambiental estratégico del plan o programa: Modificación Puntual número 20 del Plan de Ordenación Municipal de Villamalea (regulación del uso granja/instalación ganadera en el suelo rústico) (expediente PLA-AB-24-0042), situado en el término municipal de Villamalea (Albacete), cuyo órgano promotor es Ayuntamiento de Villamalea.",NEGATIVO,False,,,Informe ambiental estrategico de modificacion de POM: dominio B0/B2,False,resolución,[],[],0.98,"La publicación es un informe ambiental sobre una modificación urbanística (Plan de Ordenación Municipal) y no hace referencia a contratación pública, licitación ni concesión según la LCSP. Se trata de un trámite de evaluación ambiental de un expediente municipal, lo que sitúa la publicación fuera del ámbito de relevancia para este dominio.",50.9,
133,bopv,"RESOLUCIÓN 1048/2024, de 11 de diciembre, de la Directora de Recursos Humanos de Osakidetza-Servicio vasco de salud, por la que se hace pública la convocatoria para la provisión, mediante el sistema de libre designación, del puesto de Jefe/a de Sección de Proyectos Corporativos de la Dirección Económico-Financiera, en la Subdirección de Infraestructuras, en el Servicio de Instalaciones y Equipamientos de la Dirección General de Osakidetza-Servicio vasco de salud.
				
2025/00091",NEGATIVO,False,,,Provision puesto libre designacion: RRHH,False,resolución,[],[],0.98,"La publicación es una ""convocatoria para la provisión... del puesto de Jefe/a de Sección"", lo que indica una adjudicación de plaza o puesto personal (RRHH), no un contrato público de prestación de servicios, obras o suministros. Por tanto, es irrelevante según la definición dada.",50.863,
134,boe,"Resolución de 4 de marzo de 2025, de la Secretaría de Estado de Derechos Sociales, por la que se publica la Adenda de modificación del Convenio con la Comunidad Autónoma de las Illes Balears, para la ejecución de proyectos con cargo a los fondos europeos procedentes del Mecanismo para la Recuperación y Resiliencia.",NEGATIVO,False,,,Adenda de convenio fondos MRR: convenio interadministrativo,False,resolución,[],[],0.98,"El texto menciona un ""Convenio"" de ejecución de proyectos con fondos europeos. Según las reglas, los convenios interadministrativos sin encomienda de gestión ni encargo no son relevantes (is_relevant=False). El fragmento clave es ""se publica la Adenda de modificación del Convenio"", que indica una colaboración entre administraciones pública y comunidad autónoma, típico de un convenio interadministrativo, no una contratación bajo la LCSP.",55.222,
135,bon,Aprobación inicial de modificación de Estudio de Detalle en la parcela U.13.22 de Gorraiz,NEGATIVO,False,,,Estudio de detalle: dominio B2,False,aprobación,[],[],1.0,"La descripción ""Aprobación inicial de modificación de Estudio de Detalle..."" se refiere a un acto administrativo urbanístico o técnico sobre una parcela, no a un contrato de suministro, obra o servicio público regulado por la LCSP. No contiene términos de contratación pública (licitación, adjudicación, concesión, encargo).",47.584,
136,dogc,Anuncio sobre aprobación definitiva del Proyecto de obras de renovación de la torre de telecomunicaciones,NEGATIVO,False,,,Aprobacion proyecto de obras: acto tecnico previo no licitacion,False,aprobación,[],[],1.0,"El texto es una ""aprobación definitiva del Proyecto de obras"", que corresponde a un acto preparatorio o técnico dentro de la ejecución de una obra, no a una fase contractual (licitación, formalización, adjudicación) regulada por la LCSP. Por tanto, is_relevant=False.",46.431,
137,boja,"Anuncio de 13 de marzo de 2025, de la Delegación Territorial de Agricultura, Pesca, Agua y Desarrollo Rural en Sevilla, sobre trámites de los procedimientos sancionadores que se citan.",NEGATIVO,False,,,Procedimientos sancionadores agrarios,False,información_pública,[],[],0.98,"El texto describe ""trámites de los procedimientos sancionadores"", que se refieren a un procedimiento administrativo disciplinario o sancionador (posiblemente contra agricultores o titulares de permisos), y no es un acto de contratación pública según LCSP. El fragmento clave ""sobre trámites de los procedimientos sancionadores"" lo confirma, descartando cualquier categoría de contratación.",103.323,
138,boja,"Anuncio de 4 de marzo de 2025, de la Delegación Territorial de Fomento, Articulación del Territorio y Vivienda en Córdoba, mediante el que se publica la resolución por la que se declara la finalización del procedimiento por fallecimiento del solicitante relativa a Ayudas para el alquiler de vivienda habitual a personas en situación de especial vulnerabilidad, con ingresos limitados y a jóvenes, en la Comunidad Autónoma de Andalucía.",NEGATIVO,False,,,Ayudas alquiler vivienda: dominio B3,False,información_pública,[],[],0.98,"La publicación se refiere a ""Ayudas para el alquiler de vivienda"", que caen en la categoría de subvenciones y ayudas, excluidas del ámbito relevante de contratación pública (LCSP). Además, es una mera publicación de información tras un fallecimiento, no un acto contractual (licitación, formalización, adjudicación) ni una concesión de servicios u obras en el sentido de LCSP.",53.642,
139,dogv,"RESOLUCIÓN de 20 de enero de 2025, del Rectorado, por la que se convoca un proceso selectivo para la contratación indefinida de personal de investigación de la categoría de personal tecnólogo superior para colaborar con la línea de investigación financiada «Control de calidad y seguridad de (bio)combustibles». Referencia: I-PAS-13/25.",NEGATIVO,False,,,Proceso selectivo contratacion personal investigacion: RRHH,False,resolución,[],[],1.0,"La publicación es una ""Resolución... por la que se convoca un proceso selectivo para la contratación indefinida de personal"", lo cual corresponde a una convocatoria de plazas o puestos de trabajo (RRHH), no a un acto de contratación pública regulado por LCSP. Por tanto, is_relevant=False y no se asignan categorías ni subcategorías contractuales.",51.733,
140,boe,FUENGIROLA,NEGATIVO,False,,,Toponimo sin contenido,False,otros,[],[],0.0,"La descripción ""FUENGIROLA"" solo indica el nombre de un municipio y carece de cualquier referencia a un acto administrativo de contratación pública (licitación, formalización, adjudicación, etc.). No contiene fragmentos clave como ""anuncio"", ""adjudicación"", ""concesión"", ""encargo"", ni referencias al objeto contractual. Por tanto, se clasifica como irrelevante para la LCSP y el tipo de acto es ""otros"" dado que no encaja en las categorías estándar cuando es un solo nombre propio sin contexto administrativo.",109.582,
141,bor,"Aprobación inicial de la modificación puntual 1/2024 del Plan General Municipal, de cambio de calificación de la parcela situada en calle Real 71, de casco tradicional a dotacional público",NEGATIVO,False,,,Modificacion puntual PGM: dominio B2,False,aprobación,[],[],0.98,"La publicación es una ""Aprobación inicial de la modificación puntual"" del Plan General Municipal, que corresponde a un trámite urbanístico y no al objeto de contratación pública regulado por la LCSP (licitaciones, formalizaciones, adjudicaciones, encargos a medios propios o concesiones de servicios/obras). El texto menciona ""cambio de calificación"" y ""dotacional público"", típicos del planeamiento urbano.",55.392,
142,bon,Aprobación definitiva de modificación de varios artículos del Plan municipal,NEGATIVO,False,,,Plan municipal: dominio B2,False,aprobación,[],[],0.98,"El texto ""Aprobación definitiva de modificación de varios artículos del Plan municipal"" se refiere a un instrumento urbanístico/administrativo interno (modificación de un Plan Municipal), no a la contratación pública de obras, servicios o suministros bajo la LCSP. No hay licitación, formalización, adjudicación, encargo de gestión ni concesión contractual.",49.26,
143,boe,Anuncio de la Agencia Vasca del Agua sobre la información pública de una solicitud de autorización en el término municipal de Atxondo (Bizkaia).,NEGATIVO,False,,,Autorizacion en materia de aguas: dominio B1,False,información_pública,[],[],0.98,"El texto describe una ""información pública de una solicitud de autorización"" del Agua, que no corresponde a un acto contractual de la LCSP (licitación, formalización, adjudicación, encargo o concesión). Se trata de tramitación administrativa de autorizaciones. El tipo de acto es información pública.",47.268,
144,bon,Aprobación inicial de presupuesto de 2025,NEGATIVO,False,,,Presupuesto municipal,False,aprobación,[],[],1.0,"La descripción ""Aprobación inicial de presupuesto de 2025"" corresponde a un acto presupuestario, no a una contratación pública (licitación, formalización, adjudicación, encargo o concesión). Por tanto, is_relevant es False.",45.06,
145,dogv,"RESOLUCIÓN de 31 de enero de 2025, de la Dirección General de Administración Local, por la cual se corrige un error en el anexo III de la Resolución de 11 de octubre de 2024, por la que se procede a la publicación de las bases y convocatorias del concurso ordinario del año 2024 para la provisión de puestos de trabajo reservados al personal funcionario de Administración local con habilitación nacional.",NEGATIVO,False,,,Correccion bases concurso provision puestos funcionarios: RRHH,False,corrección_errores,[],[],1.0,"El texto es una ""corrección de un error"" en un documento anterior que convocaba el concurso para la provisión de puestos de trabajo (personal funcionario). Según las reglas, las adjudicaciones de plazas o puestos de personal son is_relevant=False, y las correcciones heredan la naturaleza del acto original.",49.573,
146,boib,"Propuesta de resolución provisional del director general de Energía y Cambio Climático por la cual se deniegan subvenciones para la realización de instalaciones de autoconsumo con fuentes de energía renovable, con o sin almacenamiento, y la incorporación de almacenamiento en instalaciones de autoconsumo con fuentes de energía ya existentes, en el sector residencial, las administraciones públicas y el tercer sector, en el marco del Plan de Recuperación, Transformación y Resiliencia europeo (programas 4 y 5) NEXTG45",NEGATIVO,False,,,Denegacion subvenciones autoconsumo: dominio B3,False,resolución,[],[],0.98,"El texto indica la ""denegación de subvenciones"" para instalaciones de autoconsumo, lo cual se encuadra en la categoría de subvenciones (excluida del dominio LCSP). La mención a ""Propuesta de resolución"" es el tipo de acto administrativo. No hay indicios de contratación pública por obras, servicios o suministros según las definiciones y categorías establecidas.",55.062,
147,boe,"Resolución de 6 de marzo de 2025, de la Dirección General de Carreteras, por la que se publica el Convenio con el Ayuntamiento de Picanya, relativo a las actuaciones en materia de infraestructura viaria para hacer frente a los daños causados por la depresión aislada en niveles altos, DANA, entre el 28 de octubre y el 4 de noviembre de 2024.",NEGATIVO,False,,,Convenio interadministrativo infraestructura viaria DANA,False,resolución,[],[],0.95,"El texto describe un ""Convenio"" entre una entidad estatal y un Ayuntamiento, relativo a actuaciones de restauración tras una DANA. No hay menciones de licitación, formalización, adjudicación ni encomienda de gestión bajo la LCSP; es un acuerdo de cooperación interadministrativa simple (infraestructura viaria) sin los requisitos de contratación pública por encargo o concesión.",103.386,
148,bor,Solicitud de licencia conjunta ambiental y de obras para peluquería de mascotas,NEGATIVO,False,,,Licencia ambiental y de obras: dominio B2,False,solicitud,[],[],1.0,"La publicación describe una ""Solicitud de licencia conjunta ambiental y de obras"", que se trata de un trámite administrativo para obtener permisos, no de una contratación pública. No hay mención a licitaciones, adjudicaciones ni concesiones.",43.471,
149,dog,"EXTRACTO de la Orden de 12 de febrero de 2025 por la que se establecen las bases reguladoras para la concesión de ayudas para proyectos al amparo de las estrategias de desarrollo local participativo (EDLP), aprobadas a los grupos de acción local del sector pesquero (GALP) en el marco del Fondo Europeo Marítimo, de Pesca y de Acuicultura 2021-2027, y se convocan las correspondientes al año 2025 (código de procedimiento PE155A).",NEGATIVO,False,,,Bases y convocatoria ayudas GALP: dominio B3,False,extracto,[],[],0.98,"El texto es un ""extracto"" de una orden que establece bases para la concesión de ayudas, no para la adjudicación o licitación de contratos (LCSP). La mención de ""concesión de ayudas"" se refiere a subvenciones (is_relevant=False), siguiendo la regla sobre subvenciones y ayudas.",52.118,
